,Date,Year,Month,Day,WT,Train_or_Test,SPI,Tertile
466,1980-04-10 GMT,1980,4,10,1,test,NA,NA
467,1980-04-11 GMT,1980,4,11,2,test,NA,NA
468,1980-04-12 GMT,1980,4,12,2,test,NA,NA
469,1980-04-13 GMT,1980,4,13,2,test,NA,NA
470,1980-04-14 GMT,1980,4,14,2,test,NA,NA
471,1980-04-15 GMT,1980,4,15,4,test,NA,NA
472,1980-04-16 GMT,1980,4,16,4,test,NA,NA
473,1980-04-17 GMT,1980,4,17,4,test,NA,NA
474,1980-04-18 GMT,1980,4,18,1,test,NA,NA
475,1980-04-19 GMT,1980,4,19,1,test,NA,NA
476,1980-04-20 GMT,1980,4,20,1,test,NA,NA
477,1980-04-21 GMT,1980,4,21,1,test,NA,NA
478,1980-04-22 GMT,1980,4,22,2,test,NA,NA
479,1980-04-23 GMT,1980,4,23,1,test,NA,NA
480,1980-04-24 GMT,1980,4,24,1,test,NA,NA
481,1980-04-25 GMT,1980,4,25,1,test,NA,NA
482,1980-04-26 GMT,1980,4,26,1,test,NA,NA
483,1980-04-27 GMT,1980,4,27,1,test,NA,NA
484,1980-04-28 GMT,1980,4,28,1,test,NA,NA
485,1980-04-29 GMT,1980,4,29,3,test,NA,NA
486,1980-04-30 GMT,1980,4,30,3,test,NA,NA
487,1980-05-01 GMT,1980,5,1,2,test,NA,NA
488,1980-05-02 GMT,1980,5,2,2,test,NA,NA
489,1980-05-03 GMT,1980,5,3,3,test,NA,NA
490,1980-05-04 GMT,1980,5,4,3,test,NA,NA
491,1980-05-05 GMT,1980,5,5,2,test,NA,NA
492,1980-05-06 GMT,1980,5,6,2,test,NA,NA
493,1980-05-07 GMT,1980,5,7,1,test,NA,NA
494,1980-05-08 GMT,1980,5,8,2,test,NA,NA
495,1980-05-09 GMT,1980,5,9,2,test,NA,NA
496,1980-05-10 GMT,1980,5,10,1,test,NA,NA
497,1980-05-11 GMT,1980,5,11,1,test,NA,NA
498,1980-05-12 GMT,1980,5,12,3,test,NA,NA
499,1980-05-13 GMT,1980,5,13,5,test,NA,NA
500,1980-05-14 GMT,1980,5,14,5,test,NA,NA
501,1980-05-15 GMT,1980,5,15,2,test,NA,NA
502,1980-05-16 GMT,1980,5,16,2,test,NA,NA
503,1980-05-17 GMT,1980,5,17,1,test,NA,NA
504,1980-05-18 GMT,1980,5,18,3,test,NA,NA
505,1980-05-19 GMT,1980,5,19,3,test,NA,NA
506,1980-05-20 GMT,1980,5,20,5,test,NA,NA
507,1980-05-21 GMT,1980,5,21,2,test,NA,NA
508,1980-05-22 GMT,1980,5,22,1,test,NA,NA
509,1980-05-23 GMT,1980,5,23,3,test,NA,NA
510,1980-05-24 GMT,1980,5,24,5,test,NA,NA
511,1980-05-25 GMT,1980,5,25,5,test,NA,NA
512,1980-05-26 GMT,1980,5,26,2,test,NA,NA
513,1980-05-27 GMT,1980,5,27,2,test,NA,NA
514,1980-05-28 GMT,1980,5,28,1,test,NA,NA
515,1980-05-29 GMT,1980,5,29,1,test,NA,NA
516,1980-05-30 GMT,1980,5,30,1,test,NA,NA
517,1980-05-31 GMT,1980,5,31,5,test,NA,NA
518,1980-06-01 GMT,1980,6,1,5,test,NA,NA
519,1980-06-02 GMT,1980,6,2,2,test,NA,NA
520,1980-06-03 GMT,1980,6,3,2,test,NA,NA
521,1980-06-04 GMT,1980,6,4,1,test,NA,NA
522,1980-06-05 GMT,1980,6,5,1,test,NA,NA
523,1980-06-06 GMT,1980,6,6,1,test,NA,NA
524,1980-06-07 GMT,1980,6,7,1,test,NA,NA
525,1980-06-08 GMT,1980,6,8,1,test,NA,NA
526,1980-06-09 GMT,1980,6,9,5,test,NA,NA
527,1980-06-10 GMT,1980,6,10,2,test,NA,NA
528,1980-06-11 GMT,1980,6,11,2,test,NA,NA
529,1980-06-12 GMT,1980,6,12,2,test,NA,NA
530,1980-06-13 GMT,1980,6,13,1,test,NA,NA
531,1980-06-14 GMT,1980,6,14,1,test,NA,NA
532,1980-06-15 GMT,1980,6,15,3,test,NA,NA
533,1980-06-16 GMT,1980,6,16,5,test,NA,NA
534,1980-06-17 GMT,1980,6,17,2,test,NA,NA
535,1980-06-18 GMT,1980,6,18,2,test,NA,NA
536,1980-06-19 GMT,1980,6,19,1,test,NA,NA
537,1980-06-20 GMT,1980,6,20,5,test,NA,NA
538,1980-06-21 GMT,1980,6,21,3,test,NA,NA
539,1980-06-22 GMT,1980,6,22,3,test,NA,NA
540,1980-06-23 GMT,1980,6,23,5,test,NA,NA
541,1980-06-24 GMT,1980,6,24,5,test,NA,NA
542,1980-06-25 GMT,1980,6,25,5,test,NA,NA
543,1980-06-26 GMT,1980,6,26,5,test,NA,NA
544,1980-06-27 GMT,1980,6,27,5,test,NA,NA
545,1980-06-28 GMT,1980,6,28,5,test,NA,NA
546,1980-06-29 GMT,1980,6,29,2,test,NA,NA
547,1980-06-30 GMT,1980,6,30,2,test,NA,NA
548,1980-07-01 GMT,1980,7,1,2,test,NA,NA
549,1980-07-02 GMT,1980,7,2,2,test,NA,NA
550,1980-07-03 GMT,1980,7,3,2,test,NA,NA
551,1980-07-04 GMT,1980,7,4,1,test,NA,NA
552,1980-07-05 GMT,1980,7,5,1,test,NA,NA
553,1980-07-06 GMT,1980,7,6,1,test,NA,NA
554,1980-07-07 GMT,1980,7,7,1,test,NA,NA
555,1980-07-08 GMT,1980,7,8,1,test,NA,NA
556,1980-07-09 GMT,1980,7,9,3,test,NA,NA
557,1980-07-10 GMT,1980,7,10,5,test,NA,NA
558,1980-07-11 GMT,1980,7,11,5,test,NA,NA
559,1980-07-12 GMT,1980,7,12,5,test,NA,NA
560,1980-07-13 GMT,1980,7,13,3,test,NA,NA
561,1980-07-14 GMT,1980,7,14,3,test,NA,NA
562,1980-07-15 GMT,1980,7,15,5,test,NA,NA
563,1980-07-16 GMT,1980,7,16,2,test,NA,NA
564,1980-07-17 GMT,1980,7,17,2,test,NA,NA
565,1980-07-18 GMT,1980,7,18,2,test,NA,NA
566,1980-07-19 GMT,1980,7,19,1,test,NA,NA
567,1980-07-20 GMT,1980,7,20,1,test,NA,NA
568,1980-07-21 GMT,1980,7,21,3,test,NA,NA
569,1980-07-22 GMT,1980,7,22,5,test,NA,NA
570,1980-07-23 GMT,1980,7,23,5,test,NA,NA
571,1980-07-24 GMT,1980,7,24,5,test,NA,NA
572,1980-07-25 GMT,1980,7,25,5,test,NA,NA
573,1980-07-26 GMT,1980,7,26,3,test,NA,NA
574,1980-07-27 GMT,1980,7,27,5,test,NA,NA
575,1980-07-28 GMT,1980,7,28,5,test,NA,NA
576,1980-07-29 GMT,1980,7,29,2,test,NA,NA
577,1980-07-30 GMT,1980,7,30,3,test,NA,NA
578,1980-07-31 GMT,1980,7,31,3,test,NA,NA
579,1980-08-01 GMT,1980,8,1,3,test,NA,NA
580,1980-08-02 GMT,1980,8,2,5,test,NA,NA
581,1980-08-03 GMT,1980,8,3,5,test,NA,NA
582,1980-08-04 GMT,1980,8,4,5,test,NA,NA
583,1980-08-05 GMT,1980,8,5,5,test,NA,NA
584,1980-08-06 GMT,1980,8,6,5,test,NA,NA
585,1980-08-07 GMT,1980,8,7,5,test,NA,NA
586,1980-08-08 GMT,1980,8,8,5,test,NA,NA
587,1980-08-09 GMT,1980,8,9,5,test,NA,NA
588,1980-08-10 GMT,1980,8,10,3,test,NA,NA
589,1980-08-11 GMT,1980,8,11,3,test,NA,NA
590,1980-08-12 GMT,1980,8,12,3,test,NA,NA
591,1980-08-13 GMT,1980,8,13,3,test,NA,NA
592,1980-08-14 GMT,1980,8,14,5,test,NA,NA
593,1980-08-15 GMT,1980,8,15,5,test,NA,NA
594,1980-08-16 GMT,1980,8,16,5,test,NA,NA
595,1980-08-17 GMT,1980,8,17,5,test,NA,NA
596,1980-08-18 GMT,1980,8,18,3,test,NA,NA
597,1980-08-19 GMT,1980,8,19,3,test,NA,NA
598,1980-08-20 GMT,1980,8,20,5,test,NA,NA
599,1980-08-21 GMT,1980,8,21,5,test,NA,NA
600,1980-08-22 GMT,1980,8,22,2,test,NA,NA
601,1980-08-23 GMT,1980,8,23,5,test,NA,NA
602,1980-08-24 GMT,1980,8,24,3,test,NA,NA
603,1980-08-25 GMT,1980,8,25,5,test,NA,NA
604,1980-08-26 GMT,1980,8,26,5,test,NA,NA
605,1980-08-27 GMT,1980,8,27,5,test,NA,NA
606,1980-08-28 GMT,1980,8,28,3,test,NA,NA
607,1980-08-29 GMT,1980,8,29,3,test,NA,NA
608,1980-08-30 GMT,1980,8,30,3,test,NA,NA
609,1980-08-31 GMT,1980,8,31,3,test,NA,NA
610,1980-09-01 GMT,1980,9,1,5,test,NA,NA
611,1980-09-02 GMT,1980,9,2,5,test,NA,NA
612,1980-09-03 GMT,1980,9,3,2,test,NA,NA
613,1980-09-04 GMT,1980,9,4,2,test,NA,NA
614,1980-09-05 GMT,1980,9,5,2,test,NA,NA
615,1980-09-06 GMT,1980,9,6,1,test,NA,NA
616,1980-09-07 GMT,1980,9,7,3,test,NA,NA
617,1980-09-08 GMT,1980,9,8,3,test,NA,NA
618,1980-09-09 GMT,1980,9,9,5,test,NA,NA
619,1980-09-10 GMT,1980,9,10,3,test,NA,NA
620,1980-09-11 GMT,1980,9,11,3,test,NA,NA
621,1980-09-12 GMT,1980,9,12,5,test,NA,NA
622,1980-09-13 GMT,1980,9,13,5,test,NA,NA
623,1980-09-14 GMT,1980,9,14,5,test,NA,NA
624,1980-09-15 GMT,1980,9,15,3,test,NA,NA
625,1980-09-16 GMT,1980,9,16,5,test,NA,NA
626,1980-09-17 GMT,1980,9,17,5,test,NA,NA
627,1980-09-18 GMT,1980,9,18,5,test,NA,NA
628,1980-09-19 GMT,1980,9,19,3,test,NA,NA
629,1980-09-20 GMT,1980,9,20,3,test,NA,NA
630,1980-09-21 GMT,1980,9,21,5,test,NA,NA
631,1980-09-22 GMT,1980,9,22,5,test,NA,NA
632,1980-09-23 GMT,1980,9,23,3,test,NA,NA
633,1980-09-24 GMT,1980,9,24,5,test,NA,NA
634,1980-09-25 GMT,1980,9,25,5,test,NA,NA
635,1980-09-26 GMT,1980,9,26,5,test,NA,NA
636,1980-09-27 GMT,1980,9,27,3,test,NA,NA
637,1980-09-28 GMT,1980,9,28,3,test,NA,NA
638,1980-09-29 GMT,1980,9,29,5,test,NA,NA
639,1980-09-30 GMT,1980,9,30,5,test,NA,NA
640,1980-10-01 GMT,1980,10,1,2,test,NA,NA
641,1980-10-02 GMT,1980,10,2,5,test,NA,NA
642,1980-10-03 GMT,1980,10,3,3,test,NA,NA
643,1980-10-04 GMT,1980,10,4,3,test,NA,NA
644,1980-10-05 GMT,1980,10,5,3,test,NA,NA
645,1980-10-06 GMT,1980,10,6,3,test,NA,NA
646,1980-10-07 GMT,1980,10,7,5,test,NA,NA
647,1980-10-08 GMT,1980,10,8,5,test,NA,NA
648,1980-10-09 GMT,1980,10,9,2,test,NA,NA
649,1980-10-10 GMT,1980,10,10,2,test,NA,NA
650,1980-10-11 GMT,1980,10,11,3,test,NA,NA
651,1980-10-12 GMT,1980,10,12,3,test,NA,NA
652,1980-10-13 GMT,1980,10,13,3,test,NA,NA
653,1980-10-14 GMT,1980,10,14,5,test,NA,NA
654,1980-10-15 GMT,1980,10,15,5,test,NA,NA
655,1980-10-16 GMT,1980,10,16,5,test,NA,NA
656,1980-10-17 GMT,1980,10,17,3,test,NA,NA
657,1980-10-18 GMT,1980,10,18,5,test,NA,NA
658,1980-10-19 GMT,1980,10,19,2,test,NA,NA
659,1980-10-20 GMT,1980,10,20,2,test,NA,NA
660,1980-10-21 GMT,1980,10,21,1,test,NA,NA
661,1980-10-22 GMT,1980,10,22,2,test,NA,NA
662,1980-10-23 GMT,1980,10,23,2,test,NA,NA
663,1980-10-24 GMT,1980,10,24,1,test,NA,NA
664,1980-10-25 GMT,1980,10,25,1,test,NA,NA
665,1980-10-26 GMT,1980,10,26,1,test,NA,NA
666,1980-10-27 GMT,1980,10,27,2,test,NA,NA
667,1980-10-28 GMT,1980,10,28,1,test,NA,NA
668,1980-10-29 GMT,1980,10,29,1,test,NA,NA
669,1980-10-30 GMT,1980,10,30,3,test,NA,NA
670,1980-10-31 GMT,1980,10,31,3,test,NA,NA
671,1980-11-01 GMT,1980,11,1,3,test,NA,NA
672,1980-11-02 GMT,1980,11,2,3,test,NA,NA
673,1980-11-03 GMT,1980,11,3,3,test,NA,NA
674,1980-11-04 GMT,1980,11,4,5,test,NA,NA
675,1980-11-05 GMT,1980,11,5,5,test,NA,NA
676,1980-11-06 GMT,1980,11,6,5,test,NA,NA
677,1980-11-07 GMT,1980,11,7,2,test,NA,NA
678,1980-11-08 GMT,1980,11,8,2,test,NA,NA
679,1980-11-09 GMT,1980,11,9,1,test,NA,NA
680,1980-11-10 GMT,1980,11,10,1,test,NA,NA
681,1980-11-11 GMT,1980,11,11,5,test,NA,NA
682,1980-11-12 GMT,1980,11,12,2,test,NA,NA
683,1980-11-13 GMT,1980,11,13,2,test,NA,NA
684,1980-11-14 GMT,1980,11,14,2,test,NA,NA
685,1980-11-15 GMT,1980,11,15,2,test,NA,NA
686,1980-11-16 GMT,1980,11,16,2,test,NA,NA
687,1980-11-17 GMT,1980,11,17,1,test,NA,NA
688,1980-11-18 GMT,1980,11,18,2,test,NA,NA
689,1980-11-19 GMT,1980,11,19,1,test,NA,NA
690,1980-11-20 GMT,1980,11,20,1,test,NA,NA
691,1980-11-21 GMT,1980,11,21,1,test,NA,NA
692,1980-11-22 GMT,1980,11,22,2,test,NA,NA
693,1980-11-23 GMT,1980,11,23,2,test,NA,NA
694,1980-11-24 GMT,1980,11,24,2,test,NA,NA
695,1980-11-25 GMT,1980,11,25,1,test,NA,NA
696,1980-11-26 GMT,1980,11,26,1,test,NA,NA
697,1980-11-27 GMT,1980,11,27,2,test,NA,NA
698,1980-11-28 GMT,1980,11,28,4,test,NA,NA
699,1980-11-29 GMT,1980,11,29,4,test,NA,NA
700,1980-11-30 GMT,1980,11,30,4,test,NA,NA
701,1980-12-01 GMT,1980,12,1,4,test,NA,NA
702,1980-12-02 GMT,1980,12,2,4,test,NA,NA
703,1980-12-03 GMT,1980,12,3,4,test,NA,NA
704,1980-12-04 GMT,1980,12,4,4,test,NA,NA
705,1980-12-05 GMT,1980,12,5,1,test,NA,NA
706,1980-12-06 GMT,1980,12,6,4,test,NA,NA
707,1980-12-07 GMT,1980,12,7,4,test,NA,NA
708,1980-12-08 GMT,1980,12,8,4,test,NA,NA
709,1980-12-09 GMT,1980,12,9,1,test,NA,NA
710,1980-12-10 GMT,1980,12,10,1,test,NA,NA
711,1980-12-11 GMT,1980,12,11,2,test,NA,NA
712,1980-12-12 GMT,1980,12,12,2,test,NA,NA
713,1980-12-13 GMT,1980,12,13,1,test,NA,NA
714,1980-12-14 GMT,1980,12,14,1,test,NA,NA
715,1980-12-15 GMT,1980,12,15,2,test,NA,NA
716,1980-12-16 GMT,1980,12,16,2,test,NA,NA
717,1980-12-17 GMT,1980,12,17,2,test,NA,NA
718,1980-12-18 GMT,1980,12,18,4,test,NA,NA
719,1980-12-19 GMT,1980,12,19,1,test,NA,NA
720,1980-12-20 GMT,1980,12,20,1,test,NA,NA
721,1980-12-21 GMT,1980,12,21,2,test,NA,NA
722,1980-12-22 GMT,1980,12,22,2,test,NA,NA
723,1980-12-23 GMT,1980,12,23,1,test,NA,NA
724,1980-12-24 GMT,1980,12,24,1,test,NA,NA
725,1980-12-25 GMT,1980,12,25,1,test,NA,NA
726,1980-12-26 GMT,1980,12,26,2,test,NA,NA
727,1980-12-27 GMT,1980,12,27,1,test,NA,NA
728,1980-12-28 GMT,1980,12,28,1,test,NA,NA
729,1980-12-29 GMT,1980,12,29,1,test,NA,NA
730,1980-12-30 GMT,1980,12,30,2,test,NA,NA
731,1980-12-31 GMT,1980,12,31,2,test,NA,NA
732,1981-01-01 GMT,1981,1,1,4,test,NA,NA
733,1981-01-02 GMT,1981,1,2,4,test,NA,NA
734,1981-01-03 GMT,1981,1,3,4,test,NA,NA
735,1981-01-04 GMT,1981,1,4,4,test,NA,NA
736,1981-01-05 GMT,1981,1,5,4,test,NA,NA
737,1981-01-06 GMT,1981,1,6,4,test,NA,NA
738,1981-01-07 GMT,1981,1,7,4,test,NA,NA
739,1981-01-08 GMT,1981,1,8,4,test,NA,NA
740,1981-01-09 GMT,1981,1,9,4,test,NA,NA
741,1981-01-10 GMT,1981,1,10,4,test,NA,NA
742,1981-01-11 GMT,1981,1,11,4,test,NA,NA
743,1981-01-12 GMT,1981,1,12,4,test,NA,NA
744,1981-01-13 GMT,1981,1,13,4,test,NA,NA
745,1981-01-14 GMT,1981,1,14,4,test,NA,NA
746,1981-01-15 GMT,1981,1,15,1,test,NA,NA
747,1981-01-16 GMT,1981,1,16,1,test,NA,NA
748,1981-01-17 GMT,1981,1,17,2,test,NA,NA
749,1981-01-18 GMT,1981,1,18,1,test,NA,NA
750,1981-01-19 GMT,1981,1,19,3,test,NA,NA
751,1981-01-20 GMT,1981,1,20,3,test,NA,NA
752,1981-01-21 GMT,1981,1,21,2,test,NA,NA
753,1981-01-22 GMT,1981,1,22,2,test,NA,NA
754,1981-01-23 GMT,1981,1,23,2,test,NA,NA
755,1981-01-24 GMT,1981,1,24,1,test,NA,NA
756,1981-01-25 GMT,1981,1,25,2,test,NA,NA
757,1981-01-26 GMT,1981,1,26,4,test,NA,NA
758,1981-01-27 GMT,1981,1,27,4,test,NA,NA
759,1981-01-28 GMT,1981,1,28,4,test,NA,NA
760,1981-01-29 GMT,1981,1,29,1,test,NA,NA
761,1981-01-30 GMT,1981,1,30,1,test,NA,NA
762,1981-01-31 GMT,1981,1,31,1,test,NA,NA
763,1981-02-01 GMT,1981,2,1,2,test,NA,NA
764,1981-02-02 GMT,1981,2,2,4,test,NA,NA
765,1981-02-03 GMT,1981,2,3,1,test,NA,NA
766,1981-02-04 GMT,1981,2,4,1,test,NA,NA
767,1981-02-05 GMT,1981,2,5,1,test,NA,NA
768,1981-02-06 GMT,1981,2,6,2,test,NA,NA
769,1981-02-07 GMT,1981,2,7,1,test,NA,NA
770,1981-02-08 GMT,1981,2,8,2,test,NA,NA
771,1981-02-09 GMT,1981,2,9,4,test,NA,NA
772,1981-02-10 GMT,1981,2,10,4,test,NA,NA
773,1981-02-11 GMT,1981,2,11,4,test,NA,NA
774,1981-02-12 GMT,1981,2,12,4,test,NA,NA
775,1981-02-13 GMT,1981,2,13,4,test,NA,NA
776,1981-02-14 GMT,1981,2,14,1,test,NA,NA
777,1981-02-15 GMT,1981,2,15,1,test,NA,NA
778,1981-02-16 GMT,1981,2,16,4,test,NA,NA
779,1981-02-17 GMT,1981,2,17,4,test,NA,NA
780,1981-02-18 GMT,1981,2,18,4,test,NA,NA
781,1981-02-19 GMT,1981,2,19,4,test,NA,NA
782,1981-02-20 GMT,1981,2,20,4,test,NA,NA
783,1981-02-21 GMT,1981,2,21,4,test,NA,NA
784,1981-02-22 GMT,1981,2,22,4,test,NA,NA
785,1981-02-23 GMT,1981,2,23,4,test,NA,NA
786,1981-02-24 GMT,1981,2,24,4,test,NA,NA
787,1981-02-25 GMT,1981,2,25,4,test,NA,NA
788,1981-02-26 GMT,1981,2,26,4,test,NA,NA
789,1981-02-27 GMT,1981,2,27,4,test,NA,NA
790,1981-02-28 GMT,1981,2,28,4,test,NA,NA
791,1981-03-01 GMT,1981,3,1,4,test,NA,NA
792,1981-03-02 GMT,1981,3,2,4,test,NA,NA
793,1981-03-03 GMT,1981,3,3,4,test,NA,NA
794,1981-03-04 GMT,1981,3,4,4,test,NA,NA
795,1981-03-05 GMT,1981,3,5,4,test,NA,NA
796,1981-03-06 GMT,1981,3,6,4,test,NA,NA
797,1981-03-07 GMT,1981,3,7,4,test,NA,NA
798,1981-03-08 GMT,1981,3,8,4,test,NA,NA
799,1981-03-09 GMT,1981,3,9,4,test,NA,NA
800,1981-03-10 GMT,1981,3,10,1,test,NA,NA
801,1981-03-11 GMT,1981,3,11,1,test,NA,NA
802,1981-03-12 GMT,1981,3,12,1,test,NA,NA
803,1981-03-13 GMT,1981,3,13,3,test,NA,NA
804,1981-03-14 GMT,1981,3,14,3,test,NA,NA
805,1981-03-15 GMT,1981,3,15,5,test,NA,NA
806,1981-03-16 GMT,1981,3,16,2,test,NA,NA
807,1981-03-17 GMT,1981,3,17,1,test,NA,NA
808,1981-03-18 GMT,1981,3,18,3,test,NA,NA
809,1981-03-19 GMT,1981,3,19,3,test,NA,NA
810,1981-03-20 GMT,1981,3,20,2,test,NA,NA
811,1981-03-21 GMT,1981,3,21,2,test,NA,NA
812,1981-03-22 GMT,1981,3,22,1,test,NA,NA
813,1981-03-23 GMT,1981,3,23,1,test,NA,NA
814,1981-03-24 GMT,1981,3,24,3,test,NA,NA
815,1981-03-25 GMT,1981,3,25,5,test,NA,NA
816,1981-03-26 GMT,1981,3,26,5,test,NA,NA
817,1981-03-27 GMT,1981,3,27,5,test,NA,NA
818,1981-03-28 GMT,1981,3,28,2,test,NA,NA
819,1981-03-29 GMT,1981,3,29,2,test,NA,NA
820,1981-03-30 GMT,1981,3,30,2,test,NA,NA
821,1981-03-31 GMT,1981,3,31,4,test,NA,NA
822,1981-04-01 GMT,1981,4,1,1,test,NA,NA
823,1981-04-02 GMT,1981,4,2,1,test,NA,NA
824,1981-04-03 GMT,1981,4,3,2,test,NA,NA
825,1981-04-04 GMT,1981,4,4,2,test,NA,NA
826,1981-04-05 GMT,1981,4,5,4,test,NA,NA
827,1981-04-06 GMT,1981,4,6,1,test,NA,NA
828,1981-04-07 GMT,1981,4,7,1,test,NA,NA
829,1981-04-08 GMT,1981,4,8,2,test,NA,NA
830,1981-04-09 GMT,1981,4,9,4,test,NA,NA
831,1981-04-10 GMT,1981,4,10,1,test,NA,NA
832,1981-04-11 GMT,1981,4,11,1,test,NA,NA
833,1981-04-12 GMT,1981,4,12,1,test,NA,NA
834,1981-04-13 GMT,1981,4,13,1,test,NA,NA
835,1981-04-14 GMT,1981,4,14,3,test,NA,NA
836,1981-04-15 GMT,1981,4,15,3,test,NA,NA
837,1981-04-16 GMT,1981,4,16,5,test,NA,NA
838,1981-04-17 GMT,1981,4,17,3,test,NA,NA
839,1981-04-18 GMT,1981,4,18,5,test,NA,NA
840,1981-04-19 GMT,1981,4,19,2,test,NA,NA
841,1981-04-20 GMT,1981,4,20,2,test,NA,NA
842,1981-04-21 GMT,1981,4,21,2,test,NA,NA
843,1981-04-22 GMT,1981,4,22,2,test,NA,NA
844,1981-04-23 GMT,1981,4,23,4,test,NA,NA
845,1981-04-24 GMT,1981,4,24,4,test,NA,NA
846,1981-04-25 GMT,1981,4,25,1,test,NA,NA
847,1981-04-26 GMT,1981,4,26,2,test,NA,NA
848,1981-04-27 GMT,1981,4,27,1,test,NA,NA
849,1981-04-28 GMT,1981,4,28,3,test,NA,NA
850,1981-04-29 GMT,1981,4,29,3,test,NA,NA
851,1981-04-30 GMT,1981,4,30,3,test,NA,NA
852,1981-05-01 GMT,1981,5,1,5,test,NA,NA
853,1981-05-02 GMT,1981,5,2,2,test,NA,NA
854,1981-05-03 GMT,1981,5,3,2,test,NA,NA
855,1981-05-04 GMT,1981,5,4,1,test,NA,NA
856,1981-05-05 GMT,1981,5,5,1,test,NA,NA
857,1981-05-06 GMT,1981,5,6,1,test,NA,NA
858,1981-05-07 GMT,1981,5,7,5,test,NA,NA
859,1981-05-08 GMT,1981,5,8,5,test,NA,NA
860,1981-05-09 GMT,1981,5,9,5,test,NA,NA
861,1981-05-10 GMT,1981,5,10,5,test,NA,NA
862,1981-05-11 GMT,1981,5,11,5,test,NA,NA
863,1981-05-12 GMT,1981,5,12,5,test,NA,NA
864,1981-05-13 GMT,1981,5,13,5,test,NA,NA
865,1981-05-14 GMT,1981,5,14,2,test,NA,NA
866,1981-05-15 GMT,1981,5,15,2,test,NA,NA
867,1981-05-16 GMT,1981,5,16,2,test,NA,NA
868,1981-05-17 GMT,1981,5,17,2,test,NA,NA
869,1981-05-18 GMT,1981,5,18,1,test,NA,NA
870,1981-05-19 GMT,1981,5,19,1,test,NA,NA
871,1981-05-20 GMT,1981,5,20,3,test,NA,NA
872,1981-05-21 GMT,1981,5,21,2,test,NA,NA
873,1981-05-22 GMT,1981,5,22,2,test,NA,NA
874,1981-05-23 GMT,1981,5,23,1,test,NA,NA
875,1981-05-24 GMT,1981,5,24,3,test,NA,NA
876,1981-05-25 GMT,1981,5,25,5,test,NA,NA
877,1981-05-26 GMT,1981,5,26,5,test,NA,NA
878,1981-05-27 GMT,1981,5,27,5,test,NA,NA
879,1981-05-28 GMT,1981,5,28,5,test,NA,NA
880,1981-05-29 GMT,1981,5,29,5,test,NA,NA
881,1981-05-30 GMT,1981,5,30,3,test,NA,NA
882,1981-05-31 GMT,1981,5,31,3,test,NA,NA
883,1981-06-01 GMT,1981,6,1,5,test,NA,NA
884,1981-06-02 GMT,1981,6,2,2,test,NA,NA
885,1981-06-03 GMT,1981,6,3,3,test,NA,NA
886,1981-06-04 GMT,1981,6,4,5,test,NA,NA
887,1981-06-05 GMT,1981,6,5,5,test,NA,NA
888,1981-06-06 GMT,1981,6,6,5,test,NA,NA
889,1981-06-07 GMT,1981,6,7,3,test,NA,NA
890,1981-06-08 GMT,1981,6,8,5,test,NA,NA
891,1981-06-09 GMT,1981,6,9,5,test,NA,NA
892,1981-06-10 GMT,1981,6,10,5,test,NA,NA
893,1981-06-11 GMT,1981,6,11,2,test,NA,NA
894,1981-06-12 GMT,1981,6,12,1,test,NA,NA
895,1981-06-13 GMT,1981,6,13,1,test,NA,NA
896,1981-06-14 GMT,1981,6,14,1,test,NA,NA
897,1981-06-15 GMT,1981,6,15,3,test,NA,NA
898,1981-06-16 GMT,1981,6,16,5,test,NA,NA
899,1981-06-17 GMT,1981,6,17,5,test,NA,NA
900,1981-06-18 GMT,1981,6,18,5,test,NA,NA
901,1981-06-19 GMT,1981,6,19,2,test,NA,NA
902,1981-06-20 GMT,1981,6,20,2,test,NA,NA
903,1981-06-21 GMT,1981,6,21,2,test,NA,NA
904,1981-06-22 GMT,1981,6,22,1,test,NA,NA
905,1981-06-23 GMT,1981,6,23,3,test,NA,NA
906,1981-06-24 GMT,1981,6,24,3,test,NA,NA
907,1981-06-25 GMT,1981,6,25,5,test,NA,NA
908,1981-06-26 GMT,1981,6,26,3,test,NA,NA
909,1981-06-27 GMT,1981,6,27,3,test,NA,NA
910,1981-06-28 GMT,1981,6,28,5,test,NA,NA
911,1981-06-29 GMT,1981,6,29,5,test,NA,NA
912,1981-06-30 GMT,1981,6,30,5,test,NA,NA
913,1981-07-01 GMT,1981,7,1,5,test,NA,NA
914,1981-07-02 GMT,1981,7,2,5,test,NA,NA
915,1981-07-03 GMT,1981,7,3,3,test,NA,NA
916,1981-07-04 GMT,1981,7,4,5,test,NA,NA
917,1981-07-05 GMT,1981,7,5,5,test,NA,NA
918,1981-07-06 GMT,1981,7,6,3,test,NA,NA
919,1981-07-07 GMT,1981,7,7,5,test,NA,NA
920,1981-07-08 GMT,1981,7,8,5,test,NA,NA
921,1981-07-09 GMT,1981,7,9,3,test,NA,NA
922,1981-07-10 GMT,1981,7,10,5,test,NA,NA
923,1981-07-11 GMT,1981,7,11,5,test,NA,NA
924,1981-07-12 GMT,1981,7,12,5,test,NA,NA
925,1981-07-13 GMT,1981,7,13,5,test,NA,NA
926,1981-07-14 GMT,1981,7,14,5,test,NA,NA
927,1981-07-15 GMT,1981,7,15,3,test,NA,NA
928,1981-07-16 GMT,1981,7,16,5,test,NA,NA
929,1981-07-17 GMT,1981,7,17,5,test,NA,NA
930,1981-07-18 GMT,1981,7,18,5,test,NA,NA
